Id,SalePrice
1747,216903.03329527023
1748,229216.65140863927
1749,149405.82548587452
1750,125430.85225903532
1751,237082.82461344896
1752,118496.15095317662
1753,146430.70616542408
1754,188233.7438257234
1755,167169.1863275012
1756,128319.87557426741
1757,120824.78095438224
1758,149600.85940480288
1759,162230.6579686005
1760,164151.28153326243
1761,137379.07798165927
1762,176960.88831405755
1763,178096.923034481
1764,118758.39168163633
1765,169598.80561215637
1766,183547.76881356875
1767,210357.1322494194
1768,147470.2782386432
1769,167334.7079551155
1770,149268.02358794387
1771,117054.35537012895
1772,134398.46351596568
1773,128463.51316717551
1774,138114.06998410754
1775,141761.51662090517
1776,127824.35210162935
1777,111121.20713084277
1778,138835.64252619926
1779,118157.22513916042
1780,177476.16678762189
1781,128102.2986381486
1782,86599.60707359652
1783,144126.88854915698
1784,109654.57188254708
1785,120167.17338746993
1786,130988.92260346045
1787,160287.1950235623
1788,57023.72582622575
1789,96527.14477517412
1790,75127.37285546878
1791,173583.59729571716
1792,158190.8718578663
1793,128956.58923068114
1794,148823.37533021646
1795,138258.9908955474
1796,126688.17721652731
1797,110221.06431555508
1798,119737.648679927
1799,112328.38811240371
1800,129155.42115815831
1801,132036.7592027493
1802,128820.31827428447
1803,146039.37019995047
1804,142235.20191736027
1805,136801.03877945628
1806,122414.86572563104
1807,127756.39752886395
1808,121234.09455883395
1809,121227.1790551444
1810,140635.28214971453
1811,93172.56499441796
1812,96208.39829338859
1813,124337.63125877935
1814,91333.1876026972
1815,53899.089955764815
1816,98882.12118514729
1817,107965.56543005306
1818,149220.21715258286
1819,125458.2588732673
1820,59954.03074142201
1821,104485.78263252816
1822,148430.6030427587
1823,46885.408053690015
1824,127887.58296720167
1825,137264.39371474137
1826,108475.88662659252
1827,98134.29138014003
1828,133243.48164758642
1829,110383.24179831958
1830,145011.3912900461
1831,147036.9389637013
1832,71240.617995023
1833,133602.2596563267
1834,120928.37314351818
1835,125965.64615372161
1836,125145.79888552373
1837,83011.52168459934
1838,128129.00581055244
1839,94303.41619009929
1840,149680.0107508765
1841,142406.9774455296
1842,85508.65833873574
1843,125313.00102513314
1844,135615.26133546763
1845,139608.84179467915
1846,149859.0110418345
1847,173859.63816438385
1848,53877.145457984196
1849,108809.29002379415
1850,118034.98134922095
1851,160832.91948559793
1852,123172.97342052104
1853,130165.43214084017
1854,162678.63062758255
1855,144112.24596670867
1856,218769.1334732015
1857,145613.82337735887
1858,133213.1510320463
1859,116996.3612379225
1860,147118.55057414307
1861,116562.1181245893
1862,293418.99903715955
1863,277142.4204986118
1864,277183.88291531336
1865,335322.02133424196
1866,327118.2219337448
1867,222316.65111727652
1868,290018.1030402108
1869,202154.51304504456
1870,222893.78957409417
1871,246501.02054344825
1872,170781.16412937932
1873,242175.82806786703
1874,149639.41333728223
1875,202432.1443788011
1876,197271.46244766776
1877,211759.79399932394
1878,201046.03152063015
1879,130243.3740955247
1880,132847.06720950935
1881,246727.11315330197
1882,242425.5366276529
1883,189339.96070066115
1884,209394.6970376953
1885,240633.34532174587
1886,290989.47031440533
1887,206233.7325602446
1888,257926.4936143515
1889,166183.5356073801
1890,123875.33747821623
1891,140251.5088641278
1892,99639.04069587214
1893,133305.31889802637
1894,126608.82995837422
1895,138436.51132516767
1896,126195.41532470028
1897,110626.83435442839
1898,112071.79094729203
1899,160158.20610280897
1900,150389.4902973219
1901,170608.0123085339
1902,153470.33438887022
1903,218016.1237820517
1904,140390.3446228054
1905,200905.6610786943
1906,161953.38876780684
1907,206405.22374400802
1908,108252.8943922001
1909,130835.95079216325
1910,118503.7962368329
1911,214259.8786808562
1912,333228.94637358235
1913,142214.88455956487
1914,64126.670852779695
1915,319300.21770422836
1916,63478.383690234565
1917,245160.91114611086
1918,142140.77277582252
1919,173740.56422621326
1920,152703.35155720232
1921,407364.31837234745
1922,322789.8825066828
1923,224575.25303248334
1924,231353.30966431368
1925,200963.64129426537
1926,389475.2210237042
1927,138746.92612163356
1928,150419.7188580171
1929,127771.48907641957
1930,133031.95259031316
1931,141914.70144511337
1932,145158.80382978902
1933,186141.40951646317
1934,180595.20922119814
1935,171762.6947334938
1936,194500.3114079183
1937,182478.32627014237
1938,169112.89290238512
1939,252049.13370572744
1940,189392.61362816195
1941,172181.68396356516
1942,182394.70870091493
1943,207587.33867730293
1944,368987.3815342975
1945,402293.78087424143
1946,140787.96623671835
1947,312301.9735599838
1948,171448.75526401596
1949,242580.84923805142
1950,183903.35857397097
1951,251196.44626742374
1952,208241.35049713522
1953,167592.07954736883
1954,182064.50470010776
1955,138164.41851872206
1956,291513.50887239946
1957,153056.06689871824
1958,293762.9662557648
1959,142195.90501235344
1960,113246.85349493656
1961,120198.32480371605
1962,95637.28095361945
1963,103533.63355651348
1964,108728.10800772572
1965,144168.75011799243
1966,134984.94696892283
1967,296581.58412031
1968,435767.9088881007
1969,399917.7041620863
1970,441519.73960622627
1971,465820.8526240014
1972,371110.5226892809
1973,266636.157977845
1974,330343.6554861964
1975,501639.32184332923
1976,273922.9351595921
1977,362350.33075848524
1978,374290.8002544606
1979,331740.22840300086
1980,205840.63688965782
1981,347178.54769275733
1982,221641.43737901893
1983,207414.1573082073
1984,172494.9344502894
1985,220263.68579732341
1986,215858.8015780183
1987,180465.36704975308
1988,176215.08786789663
1989,191767.86222345955
1990,211050.42242147223
1991,235637.58898570822
1992,210953.28306842767
1993,169348.03641550022
1994,229091.02322167472
1995,187448.940311083
1996,250215.01827397195
1997,316443.59760673414
1998,326275.75275163
1999,278675.62804985495
2000,318388.19461054145
2001,274545.2735241169
2002,253552.6963572244
2003,264521.2473294819
2004,283380.70760184235
2005,223593.77755102311
2006,221624.42821738854
2007,243150.70997744627
2008,218304.23659664253
2009,195954.08904483618
2010,191229.00519578677
2011,143470.66621296515
2012,173377.06890827653
2013,180473.808690284
2014,183482.33123630093
2015,203164.52715627511
2016,191028.47068386394
2017,197151.95371614085
2018,122349.02548487775
2019,131004.10743403125
2020,107882.7096646226
2021,102595.44725616481
2022,178988.3130583064
2023,143493.3978691815
2024,265319.134129266
2025,370445.7366863485
2026,177181.1768124649
2027,158815.63482790484
2028,149083.26527360707
2029,168559.9534028518
2030,263121.806030596
2031,227954.93447992616
2032,241141.3472070392
2033,251614.63749801033
2034,169004.10520832113
2035,223412.38500803808
2036,195714.9753465597
2037,200513.81197451762
2038,298043.08814202814
2039,224908.83472992317
2040,286336.185847279
2041,287684.18195280497
2042,208729.77407954418
2043,175816.2143999509
2044,167755.0593154361
2045,210715.9468627839
2046,140972.6753699764
2047,145490.9349117377
2048,139924.46688081144
2049,137762.01243387733
2050,177896.8565277231
2051,105788.12899021403
2052,127196.5769845746
2053,150304.4209857673
2054,88097.08007718775
2055,154107.04519790073
2056,144516.97853281055
2057,116378.14035526819
2058,218219.1390580141
2059,138881.66685348048
2060,174542.62205970884
2061,171477.6180682606
2062,132065.06307028627
2063,118833.47529879099
2064,145383.45243123267
2065,118231.15020169107
2066,160161.3724473025
2067,108576.94367794711
2068,140454.45796161555
2069,83589.51752046902
2070,114178.85948433753
2071,94465.00823599298
2072,129783.42667109355
2073,138715.16135959438
2074,185398.25164896654
2075,149200.82465394685
2076,116911.58416163297
2077,155990.98109585597
2078,124923.6007449483
2079,130943.33726656961
2080,119939.6223471216
2081,124282.52407732971
2082,122549.38224418789
2083,143478.5667189537
2084,111398.73535838138
2085,122490.56893723167
2086,116069.22311956604
2087,123488.37811761735
2088,93219.07820833994
2089,78454.58764657109
2090,125775.50482080496
2091,117497.82677677624
2092,122633.35731915079
2093,115073.43239954024
2094,109131.55425247707
2095,146600.36050128654
2096,77840.55023272149
2097,95682.5849010358
2098,144256.78892225283
2099,55181.203012542406
2100,76790.90653592907
2101,113192.22539228575
2102,129051.30033906654
2103,107908.34202904346
2104,138803.10274992243
2105,125990.10524810782
2106,59653.4925554606
2107,202479.33390317846
2108,114453.37080375536
2109,112364.65163406031
2110,126686.33999956281
2111,144510.07822564733
2112,136212.73314693733
2113,125840.50606808823
2114,118129.74878495005
2115,166876.87792843563
2116,115243.08524391167
2117,152270.6299648356
2118,123854.27620192559
2119,114693.19561771398
2120,113725.1660049042
2121,89080.26946324084
2122,114004.80278315497
2123,83384.70125857338
2124,158075.13803482032
2125,124205.17574033028
2126,146364.50838213248
2127,161255.49403638075
2128,122163.31513873076
2129,91761.40214873337
2130,135484.9720240319
2131,138104.49938117203
2132,113785.18125167931
2133,122462.5976841989
2134,115830.4011847155
2135,88382.42211068445
2136,75294.2004270234
2137,108443.16430015615
2138,135646.00748956588
2139,148497.89174423905
2140,138258.13597340774
2141,147060.31922859183
2142,127310.22694068801
2143,140419.30665254372
2144,116002.79639557745
2145,138232.7725735073
2146,163016.8063288318
2147,139515.9540844177
2148,134706.00870728158
2149,146346.93891194518
2150,235982.15388641873
2151,110979.19192543892
2152,167497.3955088469
2153,162991.43424251734
2154,107266.48440799005
2155,139737.83005362606
2156,253166.82205974357
2157,228058.03522953286
2158,232921.47020858226
2159,205477.26495973716
2160,177460.5308794806
2161,230784.8735964635
2162,386927.3915925037
2163,341523.29275112745
2164,240952.86592812423
2165,210804.4782775331
2166,153696.864786756
2167,220509.85148982375
2168,199032.0920247268
2169,199508.7728703334
2170,219935.1828418388
2171,154075.89545742283
2172,130749.68657585305
2173,166389.41837460315
2174,227603.14317154363
2175,285133.5184856927
2176,312128.2243138066
2177,237825.25461567167
2178,205832.3685469995
2179,139547.05628387962
2180,216228.0121501895
2181,189757.7299483297
2182,219881.22825462368
2183,188387.17817494247
2184,120951.78137833437
2185,127171.06239110314
2186,143487.7480062623
2187,151950.18230741215
2188,153990.83651149162
2189,254605.60077653112
2190,82200.36838099356
2191,82879.8169944315
2192,94344.55535628067
2193,108136.1315885609
2194,105503.28378317483
2195,110505.52055211437
2196,102393.74775810026
2197,117070.70603270907
2198,160652.7758201483
2199,176275.757224839
2200,149184.5718623337
2201,143634.59710067432
2202,215809.75340602896
2203,139017.09948569548
2204,186137.32999470504
2205,122603.53784697468
2206,145938.39039790726
2207,202833.36708870155
2208,262891.7886661922
2209,239020.63749352458
2210,117366.45734131579
2211,110548.384626637
2212,119432.32226775552
2213,108586.34108407002
2214,124670.4462761306
2215,103736.65500123131
2216,144543.7695207535
2217,56404.722919573986
2218,84246.08899544105
2219,77899.05885089679
2220,72683.37142736674
2221,320865.4764693321
2222,281411.1781523123
2223,278742.59315461677
2224,205854.9512112178
2225,120411.7429784338
2226,190116.41105942926
2227,201850.2846977133
2228,270184.76983642235
2229,251080.01212575633
2230,158696.33326917543
2231,218593.05034768174
2232,182013.35182760327
2233,179008.2352513461
2234,237811.97043064513
2235,228579.67263449222
2236,260854.24208302028
2237,322146.3910426167
2238,195761.6390114454
2239,111781.65421492938
2240,160423.63860252124
2241,155740.8143095673
2242,121862.25136685152
2243,129606.19897904097
2244,103008.14229527049
2245,97617.66678430412
2246,146931.6337964808
2247,109657.10260342917
2248,125239.8872842298
2249,121833.47444083136
2250,133034.05662891438
2251,103775.50038944955
2252,171587.6638405764
2253,151550.5889905427
2254,173148.7747194592
2255,186074.6298618241
2256,178092.94453283056
2257,200997.0619167849
2258,161915.63592256344
2259,175808.39792163973
2260,140612.77083270618
2261,189993.92876365766
2262,207142.69714862603
2263,372770.34276885825
2264,483033.2859801881
2265,164323.52725849653
2266,299322.40574120695
2267,378617.0785299325
2268,419171.04798829654
2269,146979.30555443495
2270,192135.64665841262
2271,217106.61470801948
2272,197811.15191650784
2273,166498.76858426927
2274,177692.12869075578
2275,155108.22380999077
2276,192352.981780618
2277,182470.5308366635
2278,146841.5959246039
2279,125685.39832078644
2280,119379.91366571416
2281,165256.41796086874
2282,182209.84076088486
2283,105959.74915404191
2284,113554.66742249292
2285,140068.78828833747
2286,123435.17424209973
2287,366559.6394334993
2288,277129.7923376466
2289,397576.57967625733
2290,479017.20695137547
2291,329296.7453444012
2292,437862.63142429607
2293,487379.64473731065
2294,425893.75004880433
2295,473020.17044489115
2296,300354.5474974508
2297,335185.39232412446
2298,340134.0639102071
2299,372636.87083971483
2300,335328.823106587
2301,306079.2237157994
2302,255591.4973130377
2303,247128.25611033908
2304,253618.82125041206
2305,195365.26489041868
2306,191721.54339643914
2307,198601.2598760609
2308,228952.92892575936
2309,282821.6854503969
2310,215865.30857791635
2311,199166.34664568605
2312,174157.7172312488
2313,173168.7235328381
2314,172588.97592607103
2315,177579.2222637799
2316,185047.33943356556
2317,186898.93042014053
2318,178050.77357891863
2319,180921.6903105882
2320,181459.37607763047
2321,236411.32122663455
2322,175304.13508165829
2323,189709.840565375
2324,175214.86212953294
2325,211208.13283006888
2326,172128.4729457004
2327,204858.93172703483
2328,224432.5015058448
2329,191053.4058249011
2330,180425.5999107756
2331,352043.89897243486
2332,404100.1087455476
2333,321691.40786493965
2334,260835.91625150395
2335,277279.8442934267
2336,315624.9922631858
2337,201366.17745839362
2338,273759.3364254956
2339,223368.66536743083
2340,400846.7068935533
2341,221013.79741316815
2342,236759.77709379114
2343,232589.6702374314
2344,222779.99616827286
2345,239268.84533216365
2346,214071.07704652663
2347,197061.9773669586
2348,241920.19628388982
2349,181357.38767467564
2350,302394.5643576097
2351,261189.01472512636
2352,249949.86072671128
2353,243911.71211102785
2354,133353.4007548984
2355,143824.05494877294
2356,156211.74897895064
2357,188364.2965856404
2358,197917.7540268029
2359,132516.57558940919
2360,115022.26959334052
2361,145376.09100921435
2362,263470.43173429737
2363,139153.9600448795
2364,155375.6779780586
2365,214536.38099742934
2366,189399.90370503123
2367,222407.20110787472
2368,212351.98252244387
2369,217173.162901368
2370,169458.2779053804
2371,166864.89684353615
2372,192791.1175007691
2373,274366.3602237865
2374,320499.9667674711
2375,250027.55783851343
2376,294274.2543793328
2377,358187.00729760807
2378,144717.64445779103
2379,198868.52241938363
2380,145274.30525655366
2381,166988.46621892962
2382,209748.2201023947
2383,201379.57024830312
2384,239785.04651668892
2385,163791.90413886585
2386,134507.87330237965
2387,135658.58129303373
2388,102892.33333875207
2389,121886.42274822567
2390,149233.851148532
2391,146909.04842430822
2392,117550.26114453547
2393,166033.04929395765
2394,144357.37714274062
2395,206823.88524985535
2396,149339.13550811904
2397,214824.83755317543
2398,128101.05357992333
2399,57002.45280909927
2400,56618.68030420809
2401,117936.83790683684
2402,137613.6247653716
2403,142580.0040979108
2404,150875.6454484712
2405,162202.20356036557
2406,141302.18576878493
2407,125703.68342992978
2408,151696.14771108926
2409,126169.75146032633
2410,165799.84782976055
2411,115937.37324417163
2412,156902.8067376243
2413,131706.75726965096
2414,150421.02487823728
2415,131234.48676045673
2416,128045.1904376558
2417,136508.50485669513
2418,133367.87126492552
2419,129683.22310425343
2420,122549.13347380002
2421,147887.3680732754
2422,109437.92270729115
2423,120995.2197556125
2424,150235.02505442407
2425,194270.49832311628
2426,127554.37975664274
2427,133745.3335391931
2428,171242.45181506392
2429,116118.09546414965
2430,131751.03067705053
2431,107607.65717446464
2432,143193.44807363185
2433,144475.47399527254
2434,137155.96733177383
2435,150049.03412318628
2436,109288.11213608892
2437,110948.8597911279
2438,123782.57735844621
2439,106762.61267503395
2440,117372.70007832974
2441,91588.76348120837
2442,95885.95290856811
2443,123905.77537317443
2444,131736.21974455216
2445,87316.45515312169
2446,140680.3724846667
2447,181188.35890083408
2448,128020.74434818428
2449,108445.3710756156
2450,145874.12854524585
2451,129251.18958135945
2452,199200.73582695922
2453,93816.68225932041
2454,120116.28507560705
2455,113358.44017879678
2456,137062.79492337018
2457,133394.31767720825
2458,122909.96123667521
2459,111648.64591473909
2460,134617.89323828288
2461,127900.32595116209
2462,138452.77973815365
2463,125401.47126033864
2464,187686.76749294956
2465,137594.32651950011
2466,111330.2745952866
2467,130335.61382892284
2468,78933.57520504687
2469,76758.56408856621
2470,185832.20273750578
2471,214338.0964060426
2472,159258.74863830488
2473,112862.00036036059
2474,67977.01993923514
2475,213482.89213558615
2476,120887.5542606039
2477,128706.41097369668
2478,149156.48139276175
2479,103521.32319859343
2480,148857.65275578952
2481,122825.04836072512
2482,125808.22103013308
2483,110291.17766669947
2484,121260.73098701633
2485,128552.45016190554
2486,151893.08342419215
2487,173396.86782838273
2488,160403.73350898025
2489,145653.55217761188
2490,143560.6024003968
2491,90903.72313625856
2492,196434.7326179443
2493,154954.0018764644
2494,143381.09081450227
2495,89051.10214865794
2496,241019.43870411644
2497,152785.90312366156
2498,110578.88429904851
2499,88765.18034355053
2500,125244.8789390515
2501,141171.34763756176
2502,147368.3746846367
2503,90315.84134192807
2504,169032.722985285
2505,221987.08149643653
2506,245301.86414978685
2507,276897.65551011637
2508,245922.09794681944
2509,214772.62578188925
2510,214225.86539779685
2511,175907.27276546822
2512,211624.18047962862
2513,216591.75455159185
2514,260007.37752149874
2515,150391.7251717086
2516,174971.1300204024
2517,148195.4945181853
2518,154522.42509941608
2519,231818.92902579054
2520,211018.9282294329
2521,187732.3458765363
2522,222861.52405512647
2523,117927.42912821737
2524,138005.86206813745
2525,149901.72968002126
2526,137419.99702258807
2527,119961.47096407873
2528,127014.6594479409
2529,135148.65155389873
2530,124964.61128176383
2531,260030.4228967107
2532,223906.18374244013
2533,195690.38304379274
2534,229036.65864955005
2535,298380.0615562613
2536,233142.02159614366
2537,234105.67660847586
2538,182850.47410049883
2539,188026.92880193747
2540,175531.7167888566
2541,183619.3904709483
2542,167920.20262734377
2543,124793.94092503605
2544,121980.02407095437
2545,136996.89966577193
2546,125819.82448601026
2547,135447.13929657638
2548,146957.96255261812
2549,160244.77579358814
2550,700679.841688513
2551,142869.96790762088
2552,129161.5083381816
2553,76833.39265759343
2554,98103.41491793124
2555,121820.98220482773
2556,102202.24163155422
2557,108399.10756942774
2558,147378.99231241384
2559,141499.34495712718
2560,149962.40782771827
2561,145318.90779078926
2562,142615.95401131656
2563,149889.6141679987
2564,205440.70819867458
2565,141390.6389084298
2566,162782.3112262218
2567,133967.51689046493
2568,202281.664232251
2569,215080.028893817
2570,115420.6453283966
2571,195341.63447874342
2572,144983.43260187135
2573,225469.4072529514
2574,302554.42795960983
2575,132403.5416531256
2576,119068.87795118167
2577,141735.8857468189
2578,84284.91858255866
2579,64102.95614648645
2580,109378.95779610588
2581,115731.14234006112
2582,111782.96208222564
2583,287431.0086097172
2584,174107.89995897067
2585,183521.3557611435
2586,221524.9382832263
2587,198995.15267369966
2588,143168.32238212254
2589,149669.76803380667
2590,205366.72169549856
2591,224655.41382301447
2592,214424.280917731
2593,245868.56927418464
2594,184797.833149081
2595,200771.73362927223
2596,297135.14804884396
2597,184807.7887678471
2598,288428.1068987443
2599,318473.80031466583
2600,148990.15702960113
2601,147278.2092710788
2602,83581.29924529858
2603,92361.2199098318
2604,90567.50037577449
2605,79211.52436111013
2606,149885.7344662206
2607,199974.28472806778
2608,194127.55275767413
2609,173064.99798003378
2610,111703.81558413203
2611,119513.10827315398
2612,159466.18088909838
2613,134518.3929046938
2614,127992.12434599081
2615,155690.12654250904
2616,144216.92773147573
2617,179738.79801169355
2618,196093.04157621376
2619,193785.02127161712
2620,187345.57833165297
2621,173554.1855737267
2622,181568.6778267937
2623,237047.67057598545
2624,300976.11167499557
2625,303966.74453647184
2626,171608.12273030847
2627,164636.5254131601
2628,485637.1717552632
2629,496110.76485350064
2630,381458.2643059386
2631,493942.1586153375
2632,421517.86840075237
2633,310858.1003544581
2634,421534.35412244685
2635,157455.27017198064
2636,179397.02653630218
2637,180406.84354331932
2638,260647.8868223969
2639,183270.70663679147
2640,153343.89869133238
2641,106494.33303541954
2642,184676.12672616026
2643,102344.46226845375
2644,122850.80310149989
2645,108958.88958910193
2646,97005.45648096329
2647,103263.94241863939
2648,141330.95833980138
2649,151630.64938475515
2650,136184.9308056299
2651,139939.89680873393
2652,418716.9887885228
2653,256800.57259794208
2654,260334.58452810004
2655,403756.41932409175
2656,319478.47917641804
2657,356972.98011159163
2658,317865.95335872815
2659,314161.4012099129
2660,361184.9985039653
2661,355878.87152188155
2662,369073.9828719165
2663,292890.88979360723
2664,271666.5784018751
2665,327399.4273686893
2666,290567.8260831773
2667,165421.32755304626
2668,179281.91215406675
2669,177487.61955278655
2670,264111.7841796441
2671,186794.03102661288
2672,192925.6775857239
2673,203437.81901229074
2674,200766.70498768325
2675,174498.68423220108
2676,191489.5535800364
2677,194688.25801611482
2678,243774.08781445626
2679,274674.1031454629
2680,287837.19695516786
2681,406019.4148609155
2682,326407.34117465466
2683,500144.7923863666
2684,324325.2913422879
2685,330139.29341952084
2686,262864.363873162
2687,324877.6763963737
2688,218699.36289905696
2689,207430.67131488846
2690,442126.3716580749
2691,188931.88571309648
2692,136103.9221560994
2693,193270.85716352938
2694,135685.9334233103
2695,192290.86280498529
2696,184116.57768186345
2697,186326.65700299636
2698,190239.94353945178
2699,172265.5625653469
2700,158903.03933295945
2701,154232.28301003564
2702,116132.2601547283
2703,122697.48451026593
2704,137716.43394696197
2705,118334.1424524602
2706,113520.090899614
2707,125165.15860162895
2708,132926.85884379758
2709,104450.61682420936
2710,125783.725898749
2711,279308.94384361274
2712,396960.698180243
2713,171583.2742930784
2714,149530.88529503808
2715,169131.5845807583
2716,143237.73094037996
2717,196223.64156579375
2718,220188.38141159248
2719,157822.3458115156
2720,173155.43960038095
2721,136723.9345074019
2722,160059.37321459167
2723,138655.11388286573
2724,128443.9199404985
2725,132884.71431036925
2726,150218.4111113197
2727,179467.1453480097
2728,178059.44539706848
2729,150508.07544808774
2730,152697.68729753816
2731,128902.35193518092
2732,133580.99847337193
2733,158603.10350592886
2734,149860.47304576586
